"Organisatie (onderdeel)";"Naam";"Functie";"Resource identifier v4.0 organisatie";"Resource identifier v5.0 organisatie";"Actieve beheerder ROO"
"Gemeente Beekdaelen";"Dhr. L.H.M. Rijkx";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. H.M.J. Reijnders";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. V.A.J.A. Evers";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Team AJZ Beekdaelen";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. L.H.M. Rijkx";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. H.M.J.  Reijnders";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Mw. S.M.W. Voncken-Dieteren";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. M.M.J. Schevers";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. J.B.M. Wijts";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. P.L.H.E. Janssen";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. R.H.M. Zeijen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Dhr. L.C.J. de Koster";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Mw. M.E. Timmers";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beekdaelen";"Mw. A.M.H. Goossens-Souren";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Beekdaelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm1954";"Ja"
"Gemeente Beesel";"Dhr. B.N.P. van den Broek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. ing. M.J.G.A. van der Avoort";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. B. Teeuwen MSc";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. M.J.R. van den Beucken";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. A.J.G. Huijs";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. R.A.M. Ambaum";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. R.A.M. Ambaum";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. M.H.J. Roelofs";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. J.J.A.G. Hendriks";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. L.A.P. Cremers";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. F.J.M. Nillesen";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. M.A.S. Urru";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. M.H.D. Stocks";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. M.F.W. Derks";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. L.A.P. Cremers";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. J.J.A.G. Hendriks";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. M.J.R. van den Beucken";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. G.J.M. Stevens";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. N.H.P. Vintcent";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. A.I.L. Janssen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. J.M.A. Poulissen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. A.J.G. Huijs";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. W.M.J. Claessen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"team AJZ";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. A.I.L. Janssen";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Dhr. L.M.A. Smeets";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Beesel";"Mw. A.J.G. Huijs";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Beesel_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0889";"Ja"
"Gemeente Berg en Dal";"Mw. J.l. de Vries";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. W.W. Janssen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. E.H.A. van Broekhoven - Grutters";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. T. Verriet";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. drs. H.J.G. Salemink-van der Burg";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. J.H. Verstegen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. C. de Greeff";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Juridische Zaken";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. D.C.E.M. van Loon";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. A. ten Westeneind";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. E. Pastoors";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. S. van Tol";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. A.R.M. ten Westeneind";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. D.C.E.M. van Loon";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. M. Nillesen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. A. Brouwer";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. J.H. Peters";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. E.M. van de Scheur";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. M.H.W. van Grinsven-Peters";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. P.L.T. Zwitserloot";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. M. Ernst";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. E.H.A. Weijers";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. P.L.T. Zwitserloot";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. H.J. van der Pol";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. mr. M. Slinkman";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. E. Weijers";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. I. Cornelissen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. J.H. Verstegen";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. R. Hammer";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. M. Tamis";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. M. R. Barber";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. R. Barber";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. R. Hammer";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. C. de Greeff";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. E.H.A. Weijers";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. T. Flemminks";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. D. Beck";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. I. van de Scheur";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Dhr. F. van Caspel";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Berg en Dal";"Mw. E.H.A. van Broekhoven - Grutters";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Berg_en_Dal";"https://identifier.overheid.nl/tooi/id/gemeente/gm1945";"Ja"
"Gemeente Bergeijk";"Mw. M.C.W. Tops- van Beek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. J.J.C. van Beek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. D. Ewalds";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Mw. L.J.J.M. Wijnen";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. P.C.H.J. van Hoof";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. T. Sonnenberg";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. B.A. Groenen";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. J. Geldens";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. M.W. van Dalen";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. R.F.H. Groenen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. W.P.M. Aarts";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. M.P.J.L. Heesters";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. T.M.A. Jansen";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. T. Sonnenberg";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Mw. M.F.M. van Hees";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. E. van Onna";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Mw. W.J.G. Delissen-van Tongerlo";"Burgemeester waarnemend";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Mw. H.C.J. Bergmans";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Mw. T.B.M. Couturier-van Beek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Mw. H.L.M van Leersum";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. T.M.A. Jansen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. A.J. van der Hout";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. mr. A.M.M. van Poppel";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Mw. A. van den Putte-Verrijt";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. A.J. van der Hout";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. M.M. Kuijken";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Woo contactpersoon";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. B.A. Groenen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergeijk";"Dhr. M.M. Kuijken";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Bergeijk_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1724";"Ja"
"Gemeente Bergen (L)";"Dhr. P.C.M. Robben";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
"Gemeente Bergen (L)";"Dhr. J.J. Jennissen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
"Gemeente Bergen (L)";"Mw. B.L. Schreurs- van der Kuijl";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
"Gemeente Bergen (L)";"Dhr. K. Jacobs";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
"Gemeente Bergen (L)";"Dhr. H.G.A.W. Martens";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
"Gemeente Bergen (L)";"Brigitte de Kinkelder";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
"Gemeente Bergen (L)";"Mw. I.A.A.M. Aengenend";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
"Gemeente Bergen (L)";"Dhr. P.C.M. Robben";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Bergen_(Li)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0893";"Ja"
